,Gender,Age,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,Policy Start Year,Policy Start Month,Policy Start Day,Policy End Year,Policy End Month,Policy End Day,First Transaction Year,First Transaction Month,First Transaction Day,target
10827,3.0,71,1,8.0,4.0,67.0,258.0,111.0,1,2010,12,17,2011,10,20,2010,12,17,0
10828,3.0,11,5,16.0,45.0,74.0,258.0,111.0,1,2010,9,20,2011,9,19,2010,9,20,0
10829,1.0,30,1,16.0,45.0,74.0,258.0,111.0,1,2010,12,22,2011,6,20,2010,12,22,0
10830,1.0,53,1,16.0,4.0,67.0,247.0,73.0,0,2010,8,23,2011,8,22,2010,8,23,0
10831,3.0,27,2,8.0,22.0,67.0,22.0,73.0,1,2010,2,1,2011,1,31,2010,2,1,1
10832,3.0,47,1,2.0,45.0,21.0,258.0,111.0,5,2010,1,29,2011,1,28,2010,1,29,0
10833,3.0,42,1,8.0,26.0,42.0,237.0,73.0,1,2010,11,26,2011,4,23,2010,11,26,0
10834,1.0,49,3,8.0,4.0,52.0,199.0,23.0,2,2010,6,5,2011,6,4,2010,6,5,0
10835,3.0,39,1,8.0,45.0,67.0,258.0,111.0,5,2010,7,16,2011,7,15,2010,7,16,0
10836,1.0,35,1,16.0,7.0,67.0,187.0,82.0,1,2010,9,4,2011,9,3,2010,9,4,1
10837,3.0,38,1,8.0,37.0,42.0,84.0,39.0,1,2010,12,4,2011,2,6,2010,12,4,1
10838,3.0,39,1,2.0,26.0,2.0,115.0,73.0,1,2010,3,20,2011,3,19,2010,3,20,1
10839,1.0,40,1,16.0,45.0,74.0,258.0,111.0,1,2010,11,1,2011,4,30,2010,11,1,0
10840,3.0,48,1,16.0,45.0,42.0,213.0,93.0,6,2010,3,27,2011,3,26,2010,3,27,0
10841,1.0,48,1,8.0,45.0,50.0,258.0,111.0,5,2010,5,29,2011,5,28,2010,5,29,0
10842,3.0,43,1,8.0,45.0,67.0,258.0,111.0,5,2010,4,24,2011,4,23,2010,4,24,0
10843,1.0,32,1,9.0,45.0,42.0,15.0,6.0,1,2010,1,10,2011,1,9,2010,1,10,1
10844,3.0,54,2,16.0,45.0,38.0,248.0,27.0,1,2010,1,30,2011,1,29,2010,1,30,1
10845,3.0,44,1,8.0,45.0,67.0,258.0,111.0,5,2010,8,2,2011,8,1,2010,8,2,0
10846,1.0,36,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,5,2011,12,4,2010,12,5,0
10847,3.0,41,1,8.0,45.0,67.0,258.0,111.0,5,2010,7,2,2011,7,1,2010,7,2,0
10848,3.0,34,1,16.0,26.0,67.0,247.0,73.0,1,2010,11,16,2011,9,7,2010,11,16,0
10849,3.0,45,1,16.0,45.0,74.0,258.0,111.0,1,2010,12,13,2011,12,12,2010,12,13,1
10850,3.0,40,1,9.0,4.0,67.0,258.0,111.0,1,2010,11,29,2011,11,26,2010,11,29,0
10851,3.0,55,2,8.0,4.0,42.0,115.0,73.0,1,2010,2,1,2011,1,24,2010,2,1,0
10852,7.0,38,2,8.0,45.0,67.0,247.0,73.0,6,2010,11,9,2010,12,31,2010,11,9,0
10853,3.0,42,2,16.0,45.0,74.0,258.0,111.0,1,2010,10,25,2011,8,8,2010,10,25,0
10854,1.0,36,3,2.0,38.0,67.0,258.0,111.0,1,2010,5,13,2011,5,12,2010,5,13,0
10855,1.0,59,1,8.0,45.0,26.0,258.0,111.0,5,2010,7,4,2011,7,3,2010,7,4,0
10856,1.0,41,1,3.0,45.0,67.0,140.0,62.0,1,2010,6,27,2011,6,26,2010,6,27,0
10857,3.0,20,3,8.0,4.0,26.0,247.0,73.0,1,2010,4,30,2011,4,29,2010,4,30,0
10858,3.0,68,1,8.0,45.0,52.0,84.0,39.0,5,2010,4,3,2011,4,2,2010,4,3,0
10859,1.0,37,1,16.0,45.0,74.0,258.0,111.0,1,2010,11,14,2011,11,11,2010,11,14,0
10860,3.0,48,1,8.0,45.0,52.0,258.0,111.0,5,2010,6,10,2011,6,9,2010,6,10,0
10861,1.0,38,1,8.0,4.0,29.0,237.0,73.0,1,2010,11,18,2011,11,17,2010,11,18,0
10862,3.0,33,1,8.0,45.0,26.0,52.0,31.0,1,2010,5,2,2011,5,1,2010,5,2,0
10863,1.0,64,1,8.0,22.0,29.0,109.0,50.0,1,2010,2,22,2011,2,21,2010,2,22,0
10864,3.0,72,1,2.0,4.0,67.0,157.0,73.0,1,2010,3,27,2011,3,25,2010,3,27,0
10865,3.0,43,1,8.0,4.0,67.0,121.0,73.0,1,2010,3,4,2011,3,3,2010,3,4,0
10866,3.0,32,1,8.0,45.0,70.0,258.0,111.0,5,2010,6,7,2011,6,6,2010,6,7,0
10867,3.0,44,2,16.0,45.0,74.0,36.0,16.0,5,2010,10,17,2011,10,16,2010,10,17,0
10868,3.0,37,1,8.0,45.0,26.0,258.0,111.0,5,2010,12,24,2011,12,23,2010,12,24,0
10869,3.0,39,1,16.0,7.0,33.0,247.0,73.0,0,2010,2,26,2011,2,13,2010,2,26,1
10870,3.0,45,1,2.0,45.0,29.0,115.0,73.0,5,2010,1,17,2011,1,16,2010,1,17,0
10871,3.0,51,4,16.0,4.0,7.0,247.0,73.0,6,2010,10,8,2011,2,24,2010,10,8,0
10872,3.0,34,1,8.0,45.0,67.0,258.0,111.0,5,2010,12,28,2011,12,27,2010,12,28,0
10873,3.0,50,1,8.0,45.0,49.0,258.0,111.0,5,2010,3,7,2011,3,6,2010,3,7,0
10874,3.0,32,1,8.0,4.0,67.0,34.0,73.0,1,2010,10,19,2011,4,18,2010,10,19,0
10875,1.0,42,2,8.0,4.0,67.0,258.0,111.0,5,2010,3,20,2011,3,18,2010,3,20,0
10876,3.0,120,1,16.0,45.0,67.0,247.0,73.0,0,2010,8,14,2011,8,13,2010,8,14,0
10877,3.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,12,15,2011,12,14,2010,12,15,0
10878,3.0,41,1,2.0,4.0,67.0,122.0,23.0,1,2010,1,7,2011,1,6,2010,1,7,0
10879,1.0,41,1,8.0,45.0,21.0,258.0,111.0,5,2010,6,28,2011,6,27,2010,6,28,0
10880,3.0,39,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,30,2011,1,29,2010,1,30,0
10881,3.0,44,1,16.0,45.0,74.0,15.0,6.0,1,2010,11,28,2011,11,27,2010,11,28,0
10882,3.0,42,1,8.0,45.0,67.0,258.0,111.0,5,2010,7,30,2011,7,29,2010,7,30,0
10883,3.0,50,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,17,2011,9,15,2010,9,17,0
10884,3.0,49,1,16.0,45.0,74.0,258.0,111.0,1,2010,9,10,2011,9,9,2010,9,10,0
10885,1.0,40,1,8.0,0.0,29.0,258.0,111.0,1,2010,2,20,2011,2,19,2010,2,20,0
10886,3.0,50,1,8.0,4.0,67.0,115.0,73.0,1,2010,10,12,2011,8,9,2010,10,12,0
10887,3.0,30,1,8.0,45.0,2.0,226.0,104.0,1,2010,1,28,2011,1,27,2010,1,28,0
10888,3.0,33,1,8.0,45.0,67.0,258.0,111.0,5,2010,3,2,2011,3,1,2010,3,2,0
10889,1.0,31,1,2.0,38.0,42.0,152.0,73.0,1,2010,12,2,2011,12,1,2010,12,2,0
10890,3.0,35,1,2.0,26.0,42.0,110.0,23.0,1,2010,12,23,2011,3,22,2010,12,23,0
10891,1.0,39,1,2.0,4.0,42.0,258.0,111.0,1,2010,7,15,2011,7,14,2010,7,15,0
10892,3.0,44,1,2.0,4.0,50.0,160.0,73.0,1,2010,1,9,2011,1,8,2010,1,9,0
10893,3.0,40,1,2.0,45.0,42.0,35.0,14.0,1,2010,7,2,2011,7,1,2010,7,2,0
10894,3.0,30,1,8.0,37.0,67.0,177.0,23.0,1,2010,4,26,2011,4,24,2010,4,26,1
10895,7.0,120,1,2.0,37.0,49.0,247.0,73.0,1,2010,12,27,2011,12,26,2010,12,27,0
10896,0.0,26,1,8.0,37.0,29.0,158.0,73.0,1,2010,5,23,2011,5,22,2010,5,23,0
10897,1.0,31,1,16.0,45.0,74.0,258.0,111.0,1,2010,8,26,2011,8,25,2010,8,26,0
10898,3.0,43,1,8.0,26.0,67.0,258.0,111.0,1,2010,2,26,2011,1,9,2010,2,26,1
10899,3.0,43,1,8.0,45.0,69.0,258.0,111.0,5,2010,3,4,2011,3,3,2010,3,4,0
10900,1.0,39,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,24,2011,12,23,2010,12,24,0
10901,3.0,67,1,8.0,45.0,49.0,258.0,111.0,5,2010,2,18,2011,2,17,2010,2,18,0
10902,3.0,46,1,8.0,4.0,67.0,258.0,111.0,5,2010,5,28,2011,5,27,2010,5,28,0
10903,3.0,43,1,8.0,7.0,38.0,258.0,111.0,1,2010,2,27,2011,2,13,2010,2,27,0
10904,3.0,38,1,16.0,45.0,74.0,258.0,111.0,2,2010,8,28,2011,8,27,2010,8,28,0
10905,3.0,68,1,8.0,45.0,67.0,115.0,73.0,5,2010,1,24,2011,1,23,2010,1,24,0
10906,3.0,30,1,8.0,37.0,67.0,258.0,111.0,1,2010,4,25,2011,1,5,2010,4,25,0
10907,3.0,40,1,16.0,45.0,74.0,258.0,111.0,5,2010,10,22,2011,10,21,2010,10,22,0
10908,3.0,38,1,16.0,45.0,74.0,258.0,111.0,4,2010,11,11,2011,11,9,2010,11,11,0
10909,1.0,29,1,16.0,45.0,74.0,258.0,111.0,4,2010,10,24,2011,1,21,2010,10,24,0
10910,1.0,72,3,2.0,45.0,30.0,213.0,93.0,1,2010,1,25,2011,1,13,2010,1,25,1
10911,3.0,40,2,8.0,4.0,38.0,115.0,73.0,1,2010,3,13,2011,3,12,2010,3,13,0
10912,1.0,27,2,8.0,4.0,67.0,159.0,73.0,2,2010,2,25,2011,1,8,2010,2,25,0
10913,3.0,34,2,8.0,0.0,67.0,258.0,111.0,2,2010,1,16,2011,1,15,2010,1,16,0
10914,1.0,36,1,8.0,4.0,67.0,258.0,111.0,1,2010,5,23,2011,5,16,2010,5,23,1
10915,3.0,40,1,16.0,45.0,74.0,258.0,111.0,5,2010,10,24,2011,10,23,2010,10,24,0
10916,1.0,120,1,2.0,45.0,67.0,247.0,73.0,1,2010,3,18,2011,3,17,2010,3,18,0
10917,3.0,46,1,8.0,7.0,67.0,258.0,111.0,1,2010,7,8,2011,7,7,2010,7,8,1
10918,1.0,40,1,8.0,45.0,67.0,52.0,31.0,1,2010,8,2,2011,7,6,2010,8,2,0
10919,1.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,7,24,2011,7,23,2010,7,24,0
10920,1.0,35,1,8.0,45.0,67.0,189.0,84.0,1,2010,1,30,2011,1,29,2010,1,30,1
10921,1.0,27,1,8.0,26.0,67.0,258.0,111.0,1,2010,10,31,2011,4,29,2010,10,31,0
10922,1.0,44,2,2.0,0.0,67.0,237.0,73.0,1,2010,4,25,2011,4,24,2010,4,25,0
10923,3.0,43,1,8.0,4.0,26.0,153.0,23.0,1,2010,1,21,2011,1,20,2010,1,21,0
10924,1.0,42,1,8.0,32.0,29.0,258.0,111.0,1,2010,6,28,2011,6,27,2010,6,28,0
10925,3.0,47,2,8.0,4.0,67.0,227.0,102.0,1,2010,9,30,2011,9,29,2010,9,30,0
10926,3.0,42,1,2.0,1.0,42.0,258.0,111.0,1,2010,7,25,2011,7,24,2010,7,25,0
10927,7.0,120,1,16.0,45.0,29.0,247.0,73.0,6,2010,3,27,2011,3,26,2010,3,27,0
10928,3.0,50,1,8.0,45.0,7.0,258.0,111.0,5,2010,3,19,2011,3,18,2010,3,19,0
10929,3.0,44,1,2.0,4.0,49.0,237.0,73.0,1,2010,5,23,2011,5,22,2010,5,23,0
10930,3.0,50,1,8.0,45.0,49.0,258.0,111.0,5,2010,10,5,2011,10,4,2010,10,5,0
10931,3.0,52,3,16.0,0.0,67.0,39.0,73.0,0,2010,8,7,2011,8,6,2010,8,7,0
10932,3.0,51,3,8.0,45.0,49.0,16.0,7.0,2,2010,9,16,2011,9,15,2010,9,16,0
10933,0.0,120,4,0.0,45.0,67.0,121.0,73.0,0,2010,1,14,2011,1,13,2010,1,14,0
10934,1.0,29,1,8.0,45.0,67.0,258.0,111.0,1,2010,5,9,2011,5,8,2010,5,9,0
10935,0.0,9,1,16.0,45.0,67.0,15.0,6.0,0,2010,2,6,2011,2,5,2010,2,6,0
10936,3.0,54,2,16.0,45.0,38.0,248.0,27.0,1,2010,1,30,2011,1,29,2010,1,30,0
10937,1.0,42,2,8.0,45.0,26.0,213.0,93.0,5,2010,1,4,2011,1,3,2010,1,4,0
10938,3.0,66,1,2.0,37.0,52.0,159.0,73.0,1,2010,9,18,2011,1,9,2010,9,18,0
10939,1.0,34,1,2.0,4.0,67.0,258.0,111.0,1,2010,3,20,2011,3,19,2010,3,20,0
10940,0.0,10,3,16.0,4.0,21.0,16.0,7.0,0,2010,2,26,2011,2,25,2010,2,26,0
10941,1.0,32,1,16.0,45.0,74.0,258.0,111.0,1,2010,11,12,2011,3,12,2010,11,12,0
10942,3.0,61,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,5,2011,1,4,2010,1,5,0
10943,3.0,37,1,8.0,25.0,67.0,258.0,111.0,1,2010,5,21,2011,5,20,2010,5,21,0
10944,3.0,49,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,13,2011,9,12,2010,9,13,0
10945,1.0,56,1,8.0,45.0,67.0,258.0,111.0,5,2010,2,27,2011,2,26,2010,2,27,0
10946,3.0,44,1,8.0,45.0,67.0,258.0,111.0,5,2010,5,28,2011,5,27,2010,5,28,0
10947,1.0,41,2,8.0,0.0,67.0,121.0,73.0,1,2010,5,21,2011,5,12,2010,5,21,0
10948,3.0,51,1,8.0,38.0,26.0,258.0,111.0,2,2010,7,1,2011,6,27,2010,7,1,0
10949,3.0,39,1,8.0,45.0,67.0,258.0,111.0,5,2010,4,17,2011,4,16,2010,4,17,0
10950,1.0,36,1,8.0,42.0,26.0,258.0,111.0,1,2010,2,27,2011,2,27,2010,2,27,1
10951,3.0,50,2,16.0,45.0,74.0,115.0,73.0,1,2010,11,25,2011,11,24,2010,11,25,0
10952,3.0,41,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,20,2011,9,19,2010,9,20,0
10953,3.0,40,1,8.0,45.0,50.0,258.0,111.0,5,2010,6,21,2011,6,20,2010,6,21,0
10954,1.0,1,1,16.0,45.0,74.0,258.0,111.0,5,2010,10,24,2011,10,23,2010,10,24,0
10955,3.0,42,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,6,2011,9,5,2010,9,6,0
10956,1.0,34,1,8.0,45.0,26.0,258.0,111.0,5,2010,7,26,2011,7,24,2010,7,26,0
10957,3.0,36,1,8.0,45.0,42.0,258.0,111.0,1,2010,11,7,2011,2,6,2010,11,7,0
10958,3.0,29,1,13.0,0.0,49.0,247.0,73.0,0,2010,5,13,2011,1,11,2010,5,13,1
10959,3.0,45,2,2.0,25.0,67.0,191.0,86.0,1,2010,11,26,2011,6,2,2010,11,26,0
10960,1.0,44,1,2.0,0.0,67.0,115.0,73.0,1,2010,5,30,2011,5,28,2010,5,30,1
10961,3.0,31,1,8.0,38.0,67.0,194.0,23.0,2,2010,1,3,2011,1,1,2010,1,3,0
10962,3.0,42,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,14,2011,8,13,2010,8,14,0
10963,3.0,50,2,8.0,4.0,67.0,115.0,73.0,1,2010,1,30,2011,1,29,2010,1,30,0
10964,3.0,42,2,16.0,45.0,74.0,258.0,111.0,1,2010,8,19,2011,8,16,2010,8,19,0
10965,3.0,39,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,27,2011,8,26,2010,8,27,0
10966,1.0,58,1,2.0,45.0,67.0,258.0,111.0,5,2010,2,28,2011,2,27,2010,2,28,0
10967,1.0,31,1,8.0,37.0,67.0,258.0,111.0,1,2010,5,30,2011,5,29,2010,5,30,0
10968,3.0,50,1,8.0,45.0,67.0,258.0,111.0,5,2010,5,1,2011,4,30,2010,5,1,0
10969,1.0,49,3,2.0,4.0,29.0,199.0,23.0,2,2010,8,19,2011,8,18,2010,8,19,0
10970,5.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,8,2011,1,7,2010,1,8,0
10971,3.0,28,1,8.0,26.0,67.0,258.0,111.0,2,2010,3,1,2011,2,28,2010,3,1,0
10972,1.0,46,2,3.0,4.0,67.0,237.0,73.0,1,2010,5,24,2011,5,23,2010,5,24,0
10973,1.0,42,1,8.0,45.0,48.0,258.0,111.0,5,2010,12,21,2011,12,20,2010,12,21,0
10974,1.0,44,1,16.0,0.0,58.0,121.0,73.0,1,2010,9,14,2011,5,14,2010,9,14,0
10975,3.0,70,3,2.0,0.0,67.0,35.0,14.0,1,2010,6,28,2011,6,24,2010,6,28,0
10976,3.0,54,3,2.0,4.0,67.0,160.0,73.0,1,2010,10,26,2011,10,25,2010,10,26,0
10977,1.0,30,1,8.0,45.0,67.0,258.0,111.0,5,2010,2,15,2011,2,14,2010,2,15,0
10978,1.0,40,1,16.0,45.0,74.0,247.0,73.0,1,2010,10,16,2011,10,15,2010,10,16,0
10979,3.0,56,1,2.0,4.0,21.0,158.0,73.0,1,2010,1,11,2011,1,10,2010,1,11,0
10980,3.0,12,2,2.0,45.0,58.0,160.0,73.0,6,2010,11,6,2011,3,4,2010,11,6,0
10981,1.0,25,1,16.0,45.0,74.0,258.0,111.0,1,2010,8,27,2011,8,26,2010,8,27,0
10982,3.0,35,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,28,2011,8,27,2010,8,28,0
10983,3.0,72,1,8.0,4.0,42.0,258.0,111.0,1,2010,8,7,2011,8,6,2010,8,7,0
10984,3.0,63,1,8.0,45.0,67.0,258.0,111.0,5,2010,2,12,2011,2,11,2010,2,12,0
10985,3.0,120,1,16.0,45.0,74.0,247.0,73.0,0,2010,8,1,2011,7,26,2010,8,1,0
10986,3.0,34,1,16.0,45.0,74.0,258.0,111.0,1,2010,10,11,2011,10,10,2010,10,11,0
10987,3.0,35,1,2.0,29.0,42.0,115.0,73.0,1,2010,11,20,2011,7,11,2010,11,20,1
10988,2.0,38,1,8.0,4.0,26.0,158.0,73.0,1,2010,10,18,2011,2,18,2010,10,18,0
10989,3.0,42,2,8.0,45.0,67.0,34.0,73.0,5,2010,7,24,2011,7,23,2010,7,24,0
10990,3.0,1,1,8.0,45.0,67.0,258.0,111.0,5,2010,2,7,2011,2,6,2010,2,7,0
10991,3.0,32,2,8.0,4.0,26.0,258.0,111.0,1,2010,11,21,2011,11,20,2010,11,21,0
10992,3.0,57,1,2.0,1.0,67.0,258.0,111.0,1,2010,8,8,2011,8,7,2010,8,8,0
10993,3.0,44,1,16.0,45.0,74.0,115.0,73.0,1,2010,10,4,2011,10,3,2010,10,4,1
10994,3.0,46,1,2.0,4.0,42.0,103.0,46.0,1,2010,8,30,2011,8,29,2010,8,30,0
10995,3.0,33,1,8.0,45.0,67.0,258.0,111.0,5,2010,7,22,2011,7,21,2010,7,22,0
10996,1.0,37,1,2.0,38.0,67.0,253.0,23.0,1,2010,4,16,2011,4,15,2010,4,16,0
10997,3.0,31,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,16,2011,8,15,2010,8,16,0
10998,3.0,1,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,29,2011,8,28,2010,8,29,0
10999,1.0,29,1,8.0,4.0,67.0,258.0,111.0,1,2010,10,7,2011,2,21,2010,10,7,0
11000,1.0,55,2,8.0,45.0,26.0,196.0,23.0,5,2010,5,20,2011,5,19,2010,5,20,0
11001,3.0,1,1,8.0,45.0,26.0,258.0,111.0,5,2010,2,20,2011,2,19,2010,2,20,0
11002,1.0,40,2,16.0,45.0,74.0,103.0,46.0,0,2010,10,11,2011,10,31,2010,10,11,0
11003,3.0,53,1,16.0,45.0,67.0,258.0,111.0,1,2010,8,23,2011,8,22,2010,8,23,0
11004,3.0,39,1,8.0,45.0,69.0,16.0,7.0,5,2010,11,3,2011,11,2,2010,11,3,0
11005,1.0,55,1,8.0,45.0,67.0,16.0,7.0,1,2010,6,6,2011,6,5,2010,6,6,0
11006,3.0,57,1,8.0,45.0,54.0,258.0,111.0,5,2010,5,28,2011,5,27,2010,5,28,0
11007,3.0,41,1,8.0,45.0,67.0,258.0,111.0,5,2010,2,13,2011,2,12,2010,2,13,0
11008,3.0,41,1,8.0,4.0,67.0,237.0,73.0,1,2010,5,9,2011,4,23,2010,5,9,0
11009,1.0,40,1,16.0,45.0,67.0,249.0,108.0,1,2010,2,6,2011,2,5,2010,2,6,1
11010,3.0,36,1,8.0,45.0,67.0,145.0,23.0,1,2010,8,14,2011,5,3,2010,8,14,0
11011,3.0,50,1,8.0,45.0,15.0,258.0,111.0,5,2010,1,7,2011,1,6,2010,1,7,0
11012,3.0,32,1,8.0,22.0,67.0,258.0,111.0,4,2010,11,20,2011,11,20,2010,11,20,0
11013,3.0,53,1,8.0,45.0,11.0,258.0,111.0,5,2010,6,7,2011,6,6,2010,6,7,0
11014,1.0,37,2,16.0,45.0,74.0,158.0,73.0,5,2010,12,2,2011,12,1,2010,12,2,0
11015,5.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,7,2011,1,6,2010,1,7,0
11016,3.0,55,1,8.0,4.0,67.0,258.0,111.0,1,2010,2,8,2011,2,7,2010,2,8,0
11017,3.0,43,1,8.0,25.0,26.0,153.0,23.0,1,2010,1,21,2011,1,20,2010,1,21,1
11018,3.0,20,1,8.0,45.0,67.0,258.0,111.0,5,2010,5,14,2011,5,13,2010,5,14,0
11019,1.0,64,1,8.0,37.0,67.0,258.0,111.0,1,2010,8,26,2011,8,25,2010,8,26,1
11020,3.0,42,2,2.0,26.0,26.0,115.0,73.0,1,2010,4,4,2011,4,3,2010,4,4,0
11021,3.0,40,1,8.0,45.0,67.0,245.0,23.0,1,2010,6,27,2011,6,25,2010,6,27,1
11022,3.0,52,1,8.0,4.0,67.0,96.0,23.0,1,2010,11,9,2011,11,8,2010,11,9,1
11023,3.0,37,1,2.0,4.0,21.0,237.0,73.0,1,2010,1,27,2011,1,26,2010,1,27,0
11024,0.0,20,1,8.0,38.0,67.0,118.0,73.0,1,2010,2,21,2011,2,20,2010,2,21,0
11025,3.0,34,1,16.0,45.0,67.0,249.0,108.0,1,2010,11,5,2011,2,4,2010,11,5,1
11026,1.0,27,1,8.0,4.0,67.0,103.0,46.0,1,2010,7,12,2011,3,31,2010,7,12,1
11027,3.0,38,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,9,2011,1,8,2010,1,9,0
11028,7.0,12,3,8.0,4.0,29.0,247.0,73.0,6,2010,1,15,2011,1,14,2010,1,15,0
11029,7.0,120,4,16.0,0.0,67.0,247.0,73.0,8,2010,1,1,2010,12,31,2010,1,1,1
11030,3.0,50,1,8.0,45.0,26.0,235.0,23.0,5,2010,2,22,2011,2,21,2010,2,22,0
11031,7.0,120,4,16.0,0.0,67.0,247.0,73.0,8,2010,1,1,2010,12,31,2010,1,1,0
11032,3.0,50,1,8.0,45.0,26.0,258.0,111.0,5,2010,4,24,2011,4,23,2010,4,24,0
11033,3.0,34,1,8.0,7.0,67.0,258.0,111.0,1,2010,3,26,2011,3,25,2010,3,26,1
11034,3.0,24,1,16.0,45.0,74.0,258.0,111.0,1,2010,11,21,2011,5,20,2010,11,21,0
11035,7.0,76,1,16.0,45.0,49.0,247.0,73.0,6,2010,4,11,2011,4,10,2010,4,11,0
11036,7.0,38,2,16.0,11.0,21.0,247.0,73.0,6,2010,11,9,2010,12,31,2010,11,9,0
11037,3.0,66,1,2.0,45.0,49.0,258.0,111.0,5,2010,2,14,2011,2,13,2010,2,14,0
11038,3.0,63,1,2.0,32.0,42.0,24.0,11.0,1,2010,6,27,2011,6,26,2010,6,27,0
11039,3.0,40,1,8.0,26.0,67.0,159.0,73.0,5,2010,4,30,2011,4,29,2010,4,30,0
11040,3.0,38,1,16.0,45.0,74.0,258.0,111.0,4,2010,12,19,2011,6,15,2010,12,19,0
11041,3.0,45,1,2.0,4.0,67.0,227.0,102.0,1,2010,4,30,2011,4,28,2010,4,30,1
11042,1.0,50,1,8.0,45.0,26.0,258.0,111.0,5,2010,3,28,2011,3,27,2010,3,28,0
11043,0.0,120,2,2.0,0.0,26.0,158.0,73.0,1,2010,1,1,2010,12,31,2010,1,1,0
11044,3.0,51,4,2.0,4.0,58.0,247.0,73.0,6,2010,10,8,2011,2,24,2010,10,8,0
11045,1.0,28,1,2.0,37.0,67.0,258.0,111.0,4,2010,11,30,2011,5,30,2010,11,30,0
11046,3.0,38,1,16.0,45.0,74.0,86.0,23.0,1,2010,12,10,2011,12,9,2010,12,10,0
11047,3.0,1,1,8.0,45.0,67.0,258.0,111.0,1,2010,4,26,2011,4,25,2010,4,26,1
11048,3.0,31,1,16.0,4.0,2.0,247.0,73.0,1,2010,4,26,2011,4,25,2010,4,26,0
11049,3.0,47,1,2.0,45.0,15.0,107.0,48.0,5,2010,4,26,2011,4,24,2010,4,26,0
11050,1.0,32,2,16.0,45.0,52.0,16.0,7.0,1,2010,8,10,2011,8,9,2010,8,10,0
11051,3.0,40,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,12,2011,9,11,2010,9,12,0
11052,3.0,39,1,2.0,45.0,67.0,258.0,111.0,4,2010,3,12,2011,3,11,2010,3,12,0
11053,3.0,49,1,8.0,45.0,67.0,258.0,111.0,5,2010,6,28,2011,6,27,2010,6,28,0
11054,3.0,40,1,16.0,45.0,74.0,258.0,111.0,5,2010,10,22,2011,10,21,2010,10,22,0
11055,3.0,3,1,16.0,7.0,0.0,247.0,73.0,7,2010,2,26,2011,2,25,2010,2,26,0
11056,1.0,37,1,8.0,31.0,26.0,253.0,23.0,2,2010,8,28,2011,8,27,2010,8,28,0
11057,3.0,44,1,8.0,45.0,29.0,258.0,111.0,5,2010,6,10,2011,6,9,2010,6,10,0
11058,3.0,61,1,2.0,4.0,26.0,225.0,73.0,1,2010,5,24,2011,5,23,2010,5,24,0
11059,3.0,68,1,8.0,0.0,67.0,247.0,73.0,1,2010,5,30,2011,5,29,2010,5,30,0
11060,3.0,34,1,8.0,7.0,67.0,258.0,111.0,1,2010,1,10,2011,1,9,2010,1,10,1
11061,1.0,1,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,7,2011,11,6,2010,11,7,0
11062,3.0,48,1,16.0,45.0,67.0,158.0,73.0,1,2010,2,26,2011,2,20,2010,2,26,0
11063,3.0,43,1,2.0,37.0,69.0,132.0,73.0,1,2010,2,6,2011,2,5,2010,2,6,0
11064,3.0,38,1,2.0,45.0,26.0,258.0,111.0,4,2010,4,12,2011,4,11,2010,4,12,1
11065,3.0,20,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,13,2011,9,12,2010,9,13,0
11066,3.0,20,1,8.0,45.0,67.0,258.0,111.0,5,2010,3,6,2011,3,5,2010,3,6,0
11067,1.0,59,1,8.0,45.0,67.0,258.0,111.0,1,2010,8,26,2011,8,25,2010,8,26,0
11068,1.0,25,1,8.0,4.0,67.0,258.0,111.0,1,2010,7,15,2011,7,14,2010,7,15,0
11069,3.0,42,1,8.0,38.0,26.0,187.0,82.0,1,2010,4,17,2011,4,16,2010,4,17,0
11070,3.0,30,1,8.0,45.0,49.0,258.0,111.0,1,2010,11,24,2011,11,23,2010,11,24,1
11071,3.0,66,1,8.0,4.0,67.0,16.0,7.0,1,2010,1,2,2011,1,1,2010,1,2,0
11072,1.0,66,2,2.0,7.0,42.0,132.0,73.0,1,2010,4,11,2011,4,16,2010,4,11,0
11073,5.0,35,1,8.0,45.0,26.0,258.0,111.0,5,2010,3,8,2011,3,7,2010,3,8,0
